Hugo_Symbol,count
PIWIL4,4
TCF3,4
ITGA6,4
CD46,4
OR2A14,4
RBM24,4
HDAC8,4
DUSP18,4
RILPL1,4
ZDHHC15,4
FHL5,4
KPNA2,4
UBXN4,4
ATP13A2,4
KIAA2013,4
LPCAT4,4
LCA5,4
OR1A2,4
OR1L4,4
SCN3B,4
ABHD6,4
COPG2,4
ARMCX3,4
ZFR2,4
SLC25A10,4
APOA5,4
CNOT10,4
IL23R,4
PKP3,4
ZNF645,4
TSNARE1,4
PM20D2,4
CCDC8,4
JAKMIP3,4
ZNF642,4
JAKMIP1,4
FLVCR2,4
INVS,4
HTR1F,4
SMTNL2,4
SPAG8,4
BOLA1,4
ATP4B,4
CSNK1A1,4
NDFIP2,4
IFNA13,4
OR2B3,4
PRDX5,4
PRKACA,4
OR7D4,4
BARX2,4
ARHGAP44,4
TMEM59L,4
TNFSF4,4
OR2C3,4
ZNF8,4
ABHD12,4
SLC35G5,4
MCM9,4
UNC93B1,4
ZNF192,4
PSG4,4
FLJ39653,4
GRIN3B,4
CFB,4
FILIP1L,4
ZNF259,4
NUP85,4
MCMDC2,4
TCEB3C,4
ATP9B,4
SHISA6,4
OPN1SW,4
ZNF331,4
MXD1,4
SCAMP3,4
SLCO2B1,4
CNGA1,4
FMO5,4
WDR31,4
TMOD3,4
RP2,4
CPXCR1,4
PROSC,4
HNF4A,4
B4GALNT1,4
APOL4,4
C1orf123,4
CALHM2,4
ZNF248,4
TXNDC15,4
GIMAP1,4
CCDC48,4
CECR1,4
SNAPC1,4
COTL1,4
OR10H1,4
ZNF827,4
F7,4
FAM82B,4
TTPAL,4
PUS7L,4
SERTAD3,4
RGS17,4
NR2C2,4
AK7,3
CASP2,3
JAGN1,3
SKI,3
IFITM3,3
JUN,3
TMCC2,3
RPL8,3
PAX7,3
ANKIB1,3
CAPRIN1,3
RNASE11,3
ADH6,3
ST7,3
HORMAD2,3
TRMU,3
TXLNA,3
DDX47,3
OR52B4,3
CRISPLD2,3
IL25,3
BZW1,3
RNU11,3
CRYZL1,3
TBCCD1,3
PTGDR,3
PLA2G3,3
TMEM252,3
ACAT1,3
IGKV2D-30,3
NR3C1,3
SHC2,3
SCGB2B2,3
ZIC5,3
GINS2,3
FBRS,3
TCERG1L,3
COX7A2L,3
PSMB11,3
C17orf61,3
SPRED3,3
ERCC2,3
PSKH1,3
MMP10,3
CXorf64,3
MOK,3
SLC25A6,3
IGHV3-53,3
FAM173B,3
IL10RA,3
ACOT1,3
TNNC2,3
ANXA4,3
KRT6C,3
AMIGO1,3
CDH3,3
ALKBH1,3
MCAT,3
PODXL2,3
WBP1,3
DMRTC2,3
POLE2,3
WDR1,3
CDC37L1,3
CCDC93,3
CCDC92,3
UFSP2,3
PIAS1,3
CLDN19,3
TRIM52,3
TPI1,3
C10orf129,3
C2orf81,3
TATDN1,3
LINC00471,3
RPL10A,3
ATXN3L,3
FAM155B,3
TMEM167B,3
CDK20,3
SLC7A4,3
MMRN2,3
PRSS27,3
BAK1,3
DCUN1D1,3
C17orf101,3
AKR1B1,3
HIST3H3,3
OR4N5,3
MRAS,3
FAM196A,3
IGKV1D-12,3
PATL2,3
OR4K14,3
NFS1,3
OSBPL2,3
PAPSS1,3
PPP1R15A,3
FAM46C,3
FAM69C,3
SLC38A3,3
SLC13A5,3
NFYB,3
B3GALT4,3
CD38,3
KLB,3
SERPINB11,3
BTBD10,3
SLC5A1,3
SPDYE3,3
LZTFL1,3
MPPED2,3
HIST4H4,3
REST,3
FANCE,3
EMB,3
ATP6V0B,3
NINJ2,3
PRR11,3
C1orf106,3
LYSMD4,3
VSIG10L,3
CSTL1,3
SNUPN,3
CLK1,3
WDFY1,3
SLC1A4,3
MAD2L2,3
KIAA1430,3
NBPF3,3
MYL6,3
NOXO1,3
NAPSB,3
HDAC11,3
NBPF20,3
NCK2,3
OR8K5,3
CCNE1,3
IFIT1B,3
NONO,3
IGKV1D-42,3
OR4D2,3
AFAP1,3
ZNF708,3
ACBD3,3
PWWP3A,3
CD3E,3
NARFL,3
IDI2-AS1,3
SF3A1,3
NKPD1,3
ALB,3
WDR75,3
OBP2A,3
CREBZF,3
COQ3,3
ANKRD20A2,3
ZNF501,3
ANGPT2,3
AFG3L1P,3
RAD17,3
EPN2,3
TMEM167A,3
LRCH4,3
NMI,3
VAMP2,3
CDR1,3
NKD2,3
IFNE,3
SHQ1,3
EIF2B2,3
OR6C3,3
OLFML1,3
TCTN3,3
APOL1,3
MRPL20,3
MRVI1,3
CERK,3
AURKB,3
UBE2E1,3
STIM2,3
FABP6,3
TADA2A,3
RTDR1,3
OR13D1,3
SLC17A5,3
TEAD3,3
ARNT,3
MTMR14,3
C19orf42,3
SNRPG,3
ADPRHL1,3
RNF133,3
SPDEF,3
SPDYE1,3
MRGPRX4,3
LINC00152,3
OR5A1,3
CCDC42,3
KCNJ13,3
MUT,3
MAP9,3
KIAA1919,3
FABP9,3
CLSTN1,3
RASGRP3,3
C9orf41,3
NRSN1,3
VRK2,3
NAA11,3
CLEC2A,3
VIM,3
SEMA3G,3
PGLS,3
FAM221A,3
COX15,3
CA10,3
CRISP1,3
CYP4F3,3
MRPL48,3
LGALS1,3
DDX6,3
EFEMP2,3
SAMD8,3
ENKUR,3
EMILIN1,3
ENSG00000229702,3
C8B,3
PDCL3,3
CHP1,3
ZNF295-AS1,3
CENPL,3
GUCY1B3,3
GYG1,3
DARS2,3
RARRES3,3
XKR7,3
HHLA2,3
CAPN11,3
KIR3DL1,3
GALNTL1,3
PIK3IP1,3
CCDC36,3
OR8A1,3
PPP2CA,3
CDKL4,3
ZNF705A,3
CDK7,3
PIGW,3
ASPRV1,3
PUS1,3
PICK1,3
ZNF280B,3
ZNF121,3
CD83,3
CYSTM1,3
CDK2,3
GDA,3
GUCA2B,3
CYP4F30P,3
FAM78B,3
HTR3A,3
DDX1,3
KIAA0930,3
NSMCE4A,3
IFIT5,3
DNAJA3,3
IGKV1D-43,3
CAMK1D,3
GRAMD1A,3
GLRX2,3
INSC,3
ECHDC3,3
CCDC157,3
IRF6,3
ELL3,3
SPP1,3
C12orf44,3
MBP,3
TSPAN6,3
FARSA,3
CTAG2,3
ARIH1,3
CRELD2,3
FKBP9,3
LMAN2,3
LRWD1,3
LRRC36,3
SPOCK3,3
PDIK1L,3
TAS2R50,3
NACA2,3
GJD4,3
GGTLC1,3
PCOLCE2,3
FBXO3,3
IQCF3,3
LAX1,3
PGM2L1,3
PDE4A,3
ASIC4,3
C4orf26,3
DIXDC1,3
RHOB,3
AMN1,3
GGPS1,3
GJB4,3
GSTA1,3
GSTA5,3
PCGF5,3
FBXO22,3
EIF1AX,3
POC5,3
HOXD10,3
SLC7A1,3
FASTKD3,3
HCN2,3
RQCD1,3
SNRNP35,3
MME,3
ATP6V1H,3
WBSCR22,3
BPIFC,3
PFDN6,3
KPNA4,3
C19orf47,3
FKTN,3
C6orf47,3
C14orf105,3
PICALM,3
OR2W3,3
MEX3B,3
C16orf3,3
CAPG,3
CCDC151,3
RXFP2,3
PTCRA,3
TBRG1,3
RP9P,3
PRDX3,3
OIT3,3
TIMM23,3
NIM1,3
PSMA6,3
PSMD6,3
C6orf222,3
PUF60,3
MALT1,3
DPEP1,3
EXD1,3
RARA,3
AKR1E2,3
GARS1,3
RHOJ,3
ATF4P4,3
METTL8,3
CCR3,3
GLT25D1,3
GJD2,3
FAM83H,3
DUOXA1,3
WFDC5,3
C2CD2,3
VN1R4,3
WASF2,3
FAM3B,3
WDR55,3
MTBP,3
LAIR2,3
DNASE1L2,3
HINFP,3
CTDSPL2,3
HIST1H2BE,3
ZNF836,3
ZSCAN10,3
HIST1H4E,3
IFNA14,3
SPINT3,3
P2RX4,3
OTOR,3
OR5B12,3
CPNE6,3
SPAG4,3
TTC32,3
NEIL3,3
SRR,3
BRF2,3
CDX2,3
TREH,3
TMEM219,3
FAM126B,3
CSRNP1,3
TAF1A,3
OR6C65,3
ANGPTL6,3
ZNF324B,3
CYP4F22,3
PRAMEF6,3
SQLE,3
PKIG,3
MAPK14,3
ARGFX,3
CCDC169,3
PLAC1L,3
KLHL20,3
FAM102A,3
MASP2,3
C3orf38,3
MPPE1,3
SYT10,3
ANKRD10,3
NXPE4,3
RAB33A,3
PGK2,3
LGALS9,3
NSMCE2,3
PPIL4,3
SMOX,3
CDC40,3
HCRTR2,3
HEXDC,3
GCLM,3
SSX6,3
ABCD4,3
KIF2C,3
NSUN3,3
GCK,3
PRSS12,3
FYTTD1,3
TXNL1,3
FBXO32,3
TMPRSS9,3
TEX264,3
RAD51D,3
PPARD,3
OR2AG1,3
DHCR7,3
MBL1P,3
LRFN4,3
SOCS4,3
CFAP276,3
GPR119,3
PAPL,3
NAALADL1,3
OTUD3,3
OCLN,3
LOC105369145,3
MAGEA6,3
ENTPD2,3
PANK3,3
EPM2AIP1,3
USP32P2,3
PDE8B,3
SLC35E3,3
CORO1B,3
FBXL17,3
CEACAM19,3
COL9A2,3
SLC25A28,3
POLR3D,3
RRM2,3
TIMP1,3
MRPL53,3
TEKT2,3
SNAI3,3
MBD4,3
SEC1P,3
LCE2B,3
NT5DC1,3
EIF2AK2,3
FAM50A,3
NETO2,3
UGT2B10,3
SRPK1,3
ZNF260,3
CYTH1,3
MCM3AP-AS1,3
NDUFB1,3
CAPN13,3
AKT1,3
PROC,3
OR1Q1,3
TESK1,3
LAG3,3
CYBB,3
MAPK8,3
MOS,3
CDK16,3
RELB,3
EEF1DP3,3
C16orf87,3
ANKRD22,3
RNASE7,3
GATA2,3
GPR15,3
GHRL,3
DNAJC28,3
ITGAE,3
CEMP1,3
UNC119B,3
YAF2,3
TMEM115,3
NR2E1,3
SLC22A15,3
SPATA9,3
PGBD1,3
FRMD5,3
C3orf33,3
LINC00299,3
NUFIP1,3
C4orf51,3
C20orf111,3
GATAD2A,3
RAB14,3
NCK1,3
BRI3,3
FGF5,3
SPO11,3
GLT25D2,3
RINT1,3
CYP26A1,3
LINC00661,3
TECPR1,3
SIK1,3
ICAM3,3
SNRPD2,3
CHST11,3
SFN,3
METTL15,3
CLRN3,3
GNLY,3
IVD,3
DAPK2,3
GPM6B,3
HEATR2,3
HOXD8,3
TEX34,3
SAE1,3
TUBAL3,3
GUF1,3
SPARC,3
MEF2D,3
CPZ,3
CACNG7,3
TMC1,3
GAD2,3
DDX11L9,3
SLC19A2,3
SEMA7A,3
SALL3,3
HOXD11,3
IL15,3
HMGB1,3
FAM169B,3
TMEM185A,3
FNIP2,3
VSTM2A,3
OR6B3,3
ZNF830,3
TFDP1,3
AP5M1,3
KCNJ14,3
C9orf66,3
FAM110B,3
CIDEA,3
RBFOX3,3
MDP1,3
DDX10,3
C21orf58,3
UBFD1,3
TMEM143,3
ACR,3
NKX2-2,3
ZSCAN29,3
ERVFRD-1,3
RGS16,3
OR52D1,3
GNAI2,3
FUT6,3
FAM136A,3
IFNA16,3
RASL11A,3
ZNF259P1,3
MSI2,3
NEK2,3
NAA10,3
PPP1R8,3
GIPR,3
KLK8,3
MIR519E,3
MPC1,3
SNX20,3
DND1,3
NSDHL,3
CALCA,3
S1PR4,3
UBQLN1,3
CTDSPL,3
SULT2B1,3
ENOX2,3
B3GALT1,3
SLC25A11,3
CLEC4F,3
DCLK3,3
STK17B,3
UQCR10,3
S1PR1,3
RUSC2,3
MEG3,3
SPATA4,3
NHLRC1,3
MAP2K5,3
UBASH3B,3
USP22,3
LAMP5,3
VTN,3
WNT8B,3
FLJ37453,3
FAM210B,3
FAM207A,3
WFIKKN1,3
ZNF146,3
CLDN12,3
WDR82P1,3
MNT,3
TMEM81,3
TMEM35,3
SLC6A20,3
LONRF1,3
SASH3,3
STX16-NPEPL1,3
SAT2,3
FTL,3
ZNF561,3
SERPINB10,3
IFNA10,3
CNNM4,3
RRN3P2,3
NOSTRIN,3
STOML1,3
OR3A3,3
MYL5,3
TGFB3,3
RAD51C,3
TCEANC2,3
ABI2,3
C1orf122,3
FOXC1,3
EOMES,3
EME1,3
IL2RB,3
ORMDL1,3
EIF3K,3
TCF7L1,3
TRIM36,3
HMGB2,3
GBP3,3
GIN1,3
ZDHHC22,3
E2F3,3
SPATA5L1,3
CSRP1,3
TEFM,3
ATIC,3
CRABP1,3
KRT10,3
RSPH10B2,3
IGHV3-30,3
LMX1B,3
SLC35D2,3
PNMA2,3
SDHB,3
PIPOX,3
FCN1,3
PRKCH,3
PRH1,3
MAGEA10,3
CDCA7L,3
PLEKHA7,3
OR4F6,3
OR6N1,3
FAM75B,3
FAM57A,3
MRFAP1L1,3
SIL1,3
HPN,3
SNX21,3
SMARCD2,3
NLK,3
DHX35,3
GNB1L,3
CRYZ,3
UBE2J1,3
SSTR3,3
SNPH,3
OR4S1,3
UNC93A,3
CNPY2,3
OR52I2,3
SCRN1,3
RPP40,3
PRRT1,3
RAB40C,3
PABPC1,3
NR2E3,3
CLK4,3
MTMR6,3
FUCA2,3
ETV7,3
EIF2S3,3
MYO1G,3
NPY2R,3
C1QTNF9B-AS1,3
CAPS,3
DGKZ,3
GPR124,3
FOXP4,3
FOSB,3
PTGES3,3
CYP2C9,3
SLC35C2,3
DCUN1D4,3
VARS,3
C16orf80,3
MRPL38,3
DCLRE1A,3
VAMP7,3
SLC6A12,3
UBR7,3
TTC30B,3
DOK2,3
CSAG1,3
FUT3,3
SNORD96A,3
SLC25A30,3
MEIS3,3
DACH1,3
RABGAP1L,3
NDN,3
TIPRL,3
RDH16,3
COG7,3
ANKRD5,3
CXCL6,3
GLOD4,3
GK5,3
HCFC1R1,3
DNAJC5B,3
CD69,3
GPER,3
GPRC5C,3
CPSF3L,3
IRAK1BP1,3
UBA5,3
EIF5,3
FGF7,3
GSTA3,3
CXorf66,3
DPY19L2P2,3
EXOC3L1,3
MPI,3
BCL7C,3
OR2L5,3
C1orf226,3
OSBPL7,3
CRELD1,3
WWOX,3
WBP4,3
C1RL,3
TAS2R38,3
TERT,3
GJA8,3
TAS2R41,3
TBL3,3
ZNF552,3
ALPPL2,3
CASP9,3
PVRL4,3
TMEM80,3
FOXE3,3
FOXD4L1,3
FIGNL1,3
EXOSC2,3
FIGF,3
PCDP1,3
PWP1,3
FERMT1,3
FBXL3,3
SAAL1,3
SLC9A3,3
TCAIM,3
ZNF597,3
DUSP26,3
MIIP,3
PRPF38A,3
AOC4,3
CHRFAM7A,3
RPS9,3
GIP,3
RGS1,3
ZNF224,3
PRPSAP2,3
ATCAY,3
EDEM2,3
PDGFB,3
GET4,3
KLHL5,3
CDX4,3
IL17RA,3
CLEC2D,3
YY2,3
OC90,3
LGI3,3
HADHB,3
ADSS,3
ZBTB39,3
BIN1,3
KCNAB1,3
BCS1L,3
ARL10,3
ARSG,3
UPP2,3
ATP6V1G3,3
BAG4,3
GPR107,3
SNX5,3
BATF3,3
TTLL11,3
ATP6V0C,3
LANCL3,3
BIRC2,3
PSMA8,3
OAS1,3
BACC1,3
OR52W1,3
FAM35B,3
FAM69B,3
IKZF3,3
IL29,3
ACTR1B,3
ZC3H3,3
ENPP5,3
FLJ45832,3
RTN4IP1,3
HDGFL2,3
C11orf31,3
IL28RA,3
TTC6,3
ACPL2,3
LCE2D,3
HMBOX1,3
DPT,3
PMP2,3
OR10G7,3
AIFM2,3
FBXW12,3
ITPRIP,3
COPS6,3
RPL13P5,3
CPSF7,3
CPVL,3
SRFBP1,3
CTSL3,3
DMRT3,3
DFNB59,3
TTC26,3
UGT2B28,3
IGHD,3
EMC7,3
SMUG1,3
ARHGEF3,3
LARS2,3
VWC2L,3
KCNJ5-AS1,3
FAM104A,3
ASH1L-AS1,3
KRTCAP2,3
ARPC5,3
GINM1,3
C5orf63,3
C8orf47,3
CABLES1,3
CCDC47,3
PEG10,3
POU4F3,3
CCDC84,3
CDC7,3
KRTAP4-8,3
CELA1,3
DNAJC27,3
LPPR5,3
OR2T11,3
IGF2BP3,3
SLC19A3,3
JAKMIP2,3
SLC25A44,3
TMEM175,3
SSR2,3
SLC17A3,3
SPATA24,3
TANK,3
ZPBP2,3
SEZ6L,3
RAB11FIP2,3
STX10,3
APBB2,3
RAB40A,3
NUDT9,3
BIRC7,3
CCNT2,3
MFAP2,3
KRTAP6-1,3
CDK3,3
RSF1,3
ZNF385B,3
MAP2K3,3
FASTKD1,3
GPR183,3
CHAT,3
CLEC6A,3
B4GALNT3,3
CRX,3
ZNF189,3
DPYS,3
WNT2,3
ZNF192P1,3
NSUN6,3
MYBL1,3
HSD17B6,3
PLSCR3,3
GSDMA,3
CELA2A,3
CBS,3
ATF5,3
EEFSEC,3
CHIA,3
FER1L4,3
TSSK2,3
DBX1,3
MYCN,3
CLDN2,3
ARSH,3
IMPACT,3
ANXA5,3
METTL13,3
C4B,3
HVCN1,3
VNN3,3
TMEM140,3
GATM,3
ZNF736,3
IGHV3-7,3
IGLL5,3
FKBP4,3
C6orf89,3
NMNAT2,3
MIR550A1,3
EFCAB8,3
DTL,3
HIST1H2AL,3
CACNG5,3
FUZ,3
CAMKMT,3
LSP1,3
MKRN2,3
C7orf72,3
PRDX1,3
PRR4,3
SH3GL1P1,3
HOXB13,3
DGKA,3
ZNF295,3
SPAG11B,3
ZNF556,3
RUNX3,3
FAM83F,3
NFKBIB,3
TUBB2B,3
CBX1,3
MRPS22,3
DHX40,3
IGKV1-39,3
TNFRSF19,3
LTV1,3
TTC27,3
ARSJ,3
SLC25A2,3
TBC1D3P1-DHX40P1,3
FAM82A2,3
TSPYL1,3
PAX8,3
PI15,3
TSPYL4,3
YEATS4,3
MT-ATP6,3
TMPRSS13,3
MRPL51,3
SLC5A4,3
FAM123A,3
FCHSD2,3
TSPAN32,3
H6PD,3
HAVCR1,3
MFGE8,3
UBXN8,3
RCAN3,3
RAB19,3
SYNDIG1,3
EOGT,3
C8G,3
ADTRP,3
ARRDC3,3
ALDH2,3
APOH,3
ENSG00000249034,3
ETF1,3
CD3G,3
WDYHV1,3
UPK1A,3
ACY3,3
EXD3,3
TBK1,3
OR6Y1,3
DTYMK,3
SIGLEC12,3
RNGTT,3
MRPS30,3
TAF6L,3
COMMD7,3
SLC35D1,3
TRBV5-4,3
TRAF3IP1,3
POLR2C,3
ZNF326,3
TPST2,3
PEX7,3
DAO,3
TOR1B,3
GNAO1-AS1,3
ANKRD61,3
MFSD12,3
ZDHHC13,3
GNA14,3
GID8,3
ITPK1,3
ZNF643,3
ZNF679,3
MATN4,3
OR13A1,3
MMP27,3
FAM182A,3
SLC35B4,3
PRKRA,3
RNF135,3
RBBP5,3
CRYGD,3
OR1L6,3
NDST4,3
OR4K5,3
C16orf45,3
CNP,3
MYD88,3
MOBP,3
FAM117A,3
GXYLT1,3
PAFAH1B1,3
FGR,3
BHLHE40,3
TOR3A,3
VDAC1,3
APOBEC2,3
CSNK2A1,3
CYP3A5,3
ANKS4B,3
DIO3OS,3
GRPEL2,3
MSI1,3
GABRE,3
YBX1,3
CYB5A,3
SERTAD2,3
XRCC5,3
CEACAMP10,3
PIF1,3
OR5B3,3
LGALS3BP,3
CYR61,3
LYZL1,3
ELMOD3,3
EDNRA,3
FAM214B,3
WIPI2,3
VPS26A,3
CERS1,3
DNAL1,3
CAPN12,3
IGHV1-69,3
PRC1,3
KRT6B,3
TRA2A,3
ATF6B,3
STK32C,3
ZNF678,3
LYSMD3,3
IGHV3-74,3
OR8U1,3
TOMM40L,3
RAB38,3
JMJD7-PLA2G4B,3
IVL,3
IGFL2,3
GMDS,3
EIF2B1,3
HLA-DMB,3
OSGEPL1,3
AP1M2,3
MINPP1,3
OR11H4,3
C1orf141,3
PLAA,3
FEN1,3
C7orf34,3
PMM1,3
NACC1,3
MTMR7,3
PSMD4,3
LPGAT1,3
OR6C6,3
OR5D18,3
KRTAP19-6,3
TIMM22,3
KIR2DL1,3
DLL3,3
CREB1,3
DNAJB6,3
GAL3ST3,3
C15orf38,3
SLC22A20,3
ZC3H4,3
C11orf92,3
NMBR,3
NCKIPSD,3
KIF25,3
BNIP3P1,3
CLEC12A,3
ZNF680,3
DCAF4,3
SIX1,3
ZIC2,3
CYP3A43,3
DDX39A,3
XYLB,3
ZFYVE27,3
TFRC,3
VNN1,3
SEPHS2,3
DECR1,3
TIRAP,3
STEAP2,3
SLC25A31,3
VTCN1,3
CHGA,3
SLC32A1,3
CCKAR,3
DEFB125,3
ZNF107,3
WDR70,3
FAM102B,3
FRMD4B,3
GTF2E2,3
ARFIP1,3
PPT1,3
ALKBH5,3
ANP32E,3
CLDN10,3
PPM1M,3
ANKRD53,3
OR51F2,3
HOXC4,3
LMO3,3
GRM4,3
ZNF18,3
HS2ST1,3
DCX,3
BCL10,3
SOX3,3
PIGB,3
PTPN2,3
YARS2,3
PRR16,3
LMNB1,3
SOX2,3
LMBRD1,3
RPL19,3
ERAL1,3
ACHE,3
TSR2,3
LEPREL2,3
DPPA2,3
C14orf169,3
C19orf40,3
HIBCH,3
UGT3A2,3
UPP1,3
SPI1,3
ANGPTL2,3
AVPR2,3
TRAPPC4,3
RFFL,3
LHX6,3
LIMS2,3
SRPRB,3
UBE2Q2P1,3
TBC1D20,3
SNX29,3
VN1R1,3
KRT8,3
DSC3,3
GAN,3
C4orf3,3
RPN2,3
TMEM196,3
RESP18,3
ATPAF1,3
VSTM2B,3
ALG1,3
ELAVL4,3
ZNF491,3
HNRPDL,3
PLP2,3
MRI1,3
PELI3,3
OR5B17,3
OR4C11,3
PFKFB4,3
TP53TG1,3
NEFL,3
MMP8,3
SULT1C3,3
CPA2,3
MEGF9,3
GGN,3
APITD1-CORT,3
LRRN4,3
PMPCA,3
C8orf44,3
AIG1,3
CDH2,3
CPNE3,3
CYP2A7,3
CCNJL,3
SLC24A2,3
DIRC2,3
SMPD1,3
MSTN,3
SLC35G3,3
SLC35B1,3
PAPOLB,3
TMEM136,3
PAPD4,3
RIC8B,3
ST3GAL1,3
OR2A1,3
FAM81A,3
TMBIM1,3
MADCAM1,3
CAPN14,3
TMEM184C,3
TMEM181,3
CCDC91,3
RHOQ,3
GLRA3,3
SLC16A9,3
SERPINE2,3
C2orf65,3
LRRC8B,3
RNF215,3
THPO,3
FOXD4,3
RNPC3,3
MIR1257,3
KCNJ4,3
ZBTB26,3
HMGB1P5,3
GPR77,3
HNRNPUL2,3
HIST1H2AJ,3
KRT31,3
MND1,3
MBNL1,3
MTHFS,3
OR5F1,3
TMEM79,3
GIMAP6,3
RBM45,3
RTBDN,3
GTF2F2,3
ZNF665,3
HCAR3,3
IRAK4,3
TTC19,3
CES2,3
THAP1,3
TSEN34,3
TMEM38B,3
C10orf128,3
AQP12B,3
VDAC2,3
BLOC1S2,3
TKTL2,3
IPMK,3
TTC5,3
NYAP2,3
PADI4,3
RHBDD1,3
NPHS2,3
GALNT1,3
CCDC61,3
WDR38,3
CLP1,3
MRC1,3
GNB3,3
SENP2,3
MGAT4C,3
PARP12,3
RSBN1L,3
SLC26A11,3
WIF1,3
RPL23AP7,3
KRBA2,3
FAM175B,3
RBBP9,3
LBX2,3
C3orf70,3
SNX10,3
OR10T2,3
SUMO1,3
MTMR2,3
NOD2,3
RBM22,3
MCRS1,3
TINAGL1,3
IMPDH1,3
IP6K1,3
SLC27A1,3
GRXCR2,3
SZRD1,3
AAAS,3
BBS5,3
C8orf48,3
SYVN1,3
ZBTB37,3
KDM1B,3
ANKRD2,3
TOM1L2,3
HSPA4L,3
YTHDC1,3
SH3YL1,3
ARMC12,3
UTP15,3
CRYM,3
KIAA1456,3
PEX13,3
GINS4,3
UNCX,3
PSMC3,3
KCTD1,3
KBTBD2,3
SAMD7,3
RPS4X,3
KRT34,3
WNT8A,3
RNFT2,3
RFPL4A,3
CRTC2,3
ITPRIPL1,3
COL10A1,3
SDR39U1,3
C20orf43,3
FAM172A,3
EGR2,3
DPP7,3
HIST1H2BH,3
WDR27,3
PAQR8,3
NABP2,3
BLNK,3
TYMP,3
MOCS1,3
CBFA2T2,3
RRAD,3
UBA2,3
TRIM16L,3
CIDEB,3
APH1B,3
MSMP,3
ZNF600,3
CISD3,3
C12orf42,3
KRTAP13-3,3
IKZF4,3
IP6K2,3
GOT1,3
DNAAF1,3
CD55,3
ZFAND2A,3
NIT2,3
GRASP,3
ST3GAL2,3
METTL21C,3
GRTP1,3
SLFN12,3
CALCOCO1,3
TCN1,3
SIAE,3
TOR1AIP2,3
RRAGD,3
ZNF174,3
GJB3,3
RASA4CP,3
GPR180,3
JAG2,3
ANO7,3
RNF212,3
ASB1,3
PKNOX1,3
IFRD1,3
STX5,3
IGHV4-61,3
FAM198A,3
CABP5,3
RCC2,3
XPNPEP1,3
IFFO1,3
NR1I2,3
NSUN2,3
OR8B8,3
PTH2R,3
PATL1,3
CCDC42B,3
APOBEC3G,3
TMEM201,3
FBXO25,3
SEPT3,3
HPCAL4,3
ANKH,3
KLK12,3
KDM6B,3
ARF1,3
MOGS,3
TOR1A,3
HEY2,3
DIRAS2,3
ADH7,3
KRTAP20-3,3
ZNF655,3
ENSG00000184909,3
DAND5,3
HSP90AA1,3
LINS,3
MAF1,3
FUNDC1,3
SNRNP40,3
ERCC8,3
OR1S1,3
PLCB3,3
TOB1,3
AKR7L,3
AQP3,3
DCAF12,3
SPATA7,3
SGCD,3
SERINC1,3
FAHD2B,3
SLC9A5,3
SLC5A2,3
ALDOC,3
SYS1,3
ZNF571,3
NT5M,3
TNFRSF11A,3
MAK,3
AP1S1,3
ARID3C,3
MAT1A,3
IRF1,3
PHOX2B,3
OR5M8,3
FOXD3,3
TMEM50B,3
GKAP1,3
ERI2,3
MPV17L,3
ANGPTL1,3
TRIM14,3
TMED4,3
SHMT1,3
ZNF157,3
IGBP1,3
TEPP,3
HSD3B7,3
ARMC10,3
SNX3,3
THUMPD2,3
PSMD11,3
PTP4A2,3
PODXL,3
TRMT10A,3
GOLGA6L7P,3
SPIRE1,3
PEX5,3
TMEM179,3
CHRDL1,3
P2RY4,3
SGK3,3
ST8SIA4,3
SSBP4,3
SH3GLB2,3
RNF167,3
SLC35G6,3
SPRR1A,3
NSMAF,3
HSPA12B,3
KRTAP3-2,3
H2BFM,3
PRICKLE1,3
FBLN1,3
CLEC4A,3
KIAA0895,3
YJEFN3,3
ZNF44,3
SERPINB4,3
SLC2A10,3
SERPINA11,3
AGXT2,3
RUNDC1,3
APOBEC1,3
CLEC4C,3
SFXN3,3
MBNL2,3
RIT2,3
TNFRSF9,3
RNFT1,3
UTP3,3
POLL,3
RANBP10,3
WHAMM,3
DUPD1,3
ARG2,3
TBCC,3
PAX4,3
OR4C6,3
C1QTNF9,3
RIT1,3
CCNB1IP1,3
PSMC5,3
PRIM2,3
FABP5P3,3
FLJ38723,3
PPM1J,3
FAM107B,3
BUB3,3
ARL11,3
HOXA13,3
PILRA,3
C16orf7,3
KRTAP9-7,3
POTEG,3
TAS2R42,3
KIF18B,3
IGKV3D-15,3
C20orf152,3
RAB1B,3
ANKRD42,3
IGLV3-32,3
AUNIP,3
SLC7A6,3
IL33,3
ATOH8,3
IMPA1,3
ADRB3,3
ATXN3,3
SLC16A13,3
STAG3L4,3
NPL,3
SLC14A2,3
OLFM2,3
CLEC18A,3
MITF,3
SHCBP1,3
PCMTD1,3
MAGEA3,3
BBOX1,3
BFSP2,3
RIPPLY1,3
RGMB,3
P2RX7,3
OR6M1,3
CLEC18C,3
RARS2,3
EIF3E,3
ASB7,3
FAM45B,3
MRO,3
PSPC1,3
ARL1,3
MED8,3
LRRC55,3
OPA3,3
RHOBTB3,3
ADAM18,3
LIM2,3
SEMA3B,3
CIAPIN1,3
CNTN5,3
DSC1,3
C9orf171,3
B2M,3
SLC25A34,3
SKA1,3
TWISTNB,3
PRKAB2,3
MOAP1,3
SIGLEC11,3
C8orf74,3
DVL1,3
ANXA7,3
OR2J3,3
TMEM53,3
CALCRL,3
